id,Status,Created date (UTC),Amount,Currency,Description
ch_0000373,Paid,2021-05-24 18:53:32,189.83,aud,Subscription update
ch_0000374,Paid,2021-05-26 13:19:07,195.58,aud,Subscription update
ch_0000375,Paid,2021-05-26 19:39:53,344.45,aud,Subscription update
ch_0000376,Paid,2021-05-27 08:17:07,200.04,aud,Subscription update
ch_0000377,Paid,2021-05-29 13:06:46,193.58,aud,Subscription update
ch_0000378,Paid,2021-05-29 13:30:05,196.41,aud,Subscription update
ch_0000379,Paid,2021-05-31 08:52:11,207.43,aud,Subscription update
ch_0000380,Paid,2021-05-31 18:42:59,200.85,aud,Subscription creation
ch_0000381,Paid,2021-06-01 06:48:34,348.06,aud,Subscription update
ch_0000382,Refunded,2021-06-01 14:31:28,349.0,aud,Subscription update
ch_0000383,Paid,2021-06-02 16:26:42,201.8,aud,Subscription creation
ch_0000384,Paid,2021-06-03 16:27:59,198.87,aud,Subscription update
ch_0000385,Paid,2021-06-04 07:28:25,201.76,aud,Subscription update
ch_0000386,Paid,2021-06-04 10:18:27,200.76,aud,Subscription update
ch_0000387,Paid,2021-06-05 10:06:49,189.03,aud,Subscription creation
ch_0000388,Paid,2021-06-06 16:51:00,201.95,aud,Subscription update
ch_0000389,Paid,2021-06-07 10:01:27,354.84,aud,Subscription update
ch_0000390,Paid,2021-06-07 15:49:17,201.71,aud,Subscription update
ch_0000391,Paid,2021-06-08 06:11:33,196.12,aud,Subscription update
ch_0000392,Paid,2021-06-08 15:09:22,603.83,aud,Subscription update
ch_0000393,Paid,2021-06-08 16:10:01,203.35,aud,Subscription creation
ch_0000394,Paid,2021-06-08 17:12:31,202.77,aud,Subscription update
ch_0000395,Paid,2021-06-09 07:24:44,203.6,aud,Subscription update
ch_0000396,Paid,2021-06-09 19:37:42,202.18,aud,Subscription update
ch_0000397,Paid,2021-06-10 06:21:27,201.74,aud,Subscription update
ch_0000398,Paid,2021-06-10 09:19:06,202.59,aud,Subscription update
ch_0000399,Paid,2021-06-11 14:48:37,195.26,aud,Subscription update
ch_0000400,Paid,2021-06-12 12:56:45,579.84,aud,Subscription update
ch_0000401,Paid,2021-06-13 18:59:51,193.81,aud,Subscription update
ch_0000402,Paid,2021-06-14 18:58:16,346.43,aud,Subscription update
ch_0000403,Paid,2021-06-17 08:51:54,350.25,aud,Subscription update
ch_0000404,Paid,2021-06-17 15:21:23,359.76,aud,Subscription creation
ch_0000405,Paid,2021-06-18 14:23:46,343.16,aud,Subscription update
ch_0000406,Paid,2021-06-18 19:13:11,196.04,aud,Subscription update
ch_0000407,Paid,2021-06-20 08:18:29,196.95,aud,Subscription update
ch_0000408,Paid,2021-06-20 14:44:10,206.4,aud,Subscription update
ch_0000409,Paid,2021-06-20 19:39:37,195.39,aud,Subscription update
ch_0000410,Paid,2021-06-21 08:52:30,198.03,aud,Subscription update
ch_0000411,Paid,2021-06-22 12:44:21,204.4,aud,Subscription update
ch_0000412,Paid,2021-06-22 14:58:16,577.39,aud,Subscription update
ch_0000413,Paid,2021-06-24 15:27:12,201.89,aud,Subscription update
ch_0000414,Paid,2021-06-24 16:22:39,202.86,aud,Subscription update
ch_0000415,Paid,2021-06-24 19:22:52,614.52,aud,Subscription update
ch_0000416,Paid,2021-06-25 13:18:09,347.69,aud,Subscription update
ch_0000417,Paid,2021-06-26 07:42:49,194.09,aud,Subscription update
ch_0000418,Paid,2021-06-27 15:58:50,354.95,aud,Subscription update
ch_0000419,Paid,2021-06-28 12:34:18,199.0,aud,Subscription update
ch_0000420,Paid,2021-06-29 14:12:04,197.85,aud,Subscription creation
ch_0000421,Paid,2021-07-01 06:02:34,197.3,aud,Subscription creation
ch_0000422,Paid,2021-07-02 06:35:28,260.66,aud,IV League - Booking
ch_0000423,Failed,2021-07-02 12:43:10,349.0,aud,Subscription update
ch_0000424,Paid,2021-07-02 13:09:38,1558.34,aud,Package initiation
ch_0000425,Paid,2021-07-02 20:25:23,345.77,aud,Subscription update
ch_0000426,Paid,2021-07-05 10:09:25,596.45,aud,Subscription update
ch_0000427,Paid,2021-07-06 13:46:40,347.22,aud,Subscription update
ch_0000428,Paid,2021-07-06 14:56:57,565.42,aud,Subscription update
ch_0000429,Paid,2021-07-06 16:28:48,601.43,aud,Subscription update
ch_0000430,Paid,2021-07-07 09:48:35,198.01,aud,Subscription update
ch_0000431,Paid,2021-07-07 16:30:28,200.45,aud,Subscription update
ch_0000432,Paid,2021-07-08 15:25:27,1370.46,aud,Package initiation
ch_0000433,Paid,2021-07-09 08:06:26,332.84,aud,Subscription update
ch_0000434,Paid,2021-07-10 12:08:21,349.27,aud,Subscription update
ch_0000435,Paid,2021-07-10 16:25:44,357.87,aud,Subscription update
ch_0000436,Paid,2021-07-11 16:34:20,190.39,aud,Subscription update
ch_0000437,Paid,2021-07-13 08:32:46,198.28,aud,Subscription update
ch_0000438,Paid,2021-07-13 10:09:20,199.71,aud,Subscription update
ch_0000439,Paid,2021-07-14 09:57:38,196.96,aud,Subscription update
ch_0000440,Paid,2021-07-14 11:55:21,343.91,aud,Subscription update
ch_0000441,Paid,2021-07-14 17:40:19,197.47,aud,Subscription update
ch_0000442,Paid,2021-07-14 18:23:30,200.52,aud,Subscription update
ch_0000443,Paid,2021-07-15 10:55:48,338.19,aud,IV League - Booking
ch_0000444,Paid,2021-07-16 10:04:30,350.19,aud,Subscription update
ch_0000445,Paid,2021-07-16 14:53:31,336.96,aud,Subscription update
ch_0000446,Paid,2021-07-17 09:19:17,603.8,aud,Subscription update
ch_0000447,Paid,2021-07-17 18:22:18,602.76,aud,Subscription update
ch_0000448,Paid,2021-07-18 12:46:03,349.49,aud,Subscription creation
ch_0000449,Paid,2021-07-18 18:03:11,201.99,aud,Subscription update
ch_0000450,Paid,2021-07-20 10:01:06,359.83,aud,Subscription update
ch_0000451,Paid,2021-07-21 08:57:27,359.36,aud,Subscription creation
ch_0000452,Paid,2021-07-21 11:32:19,201.97,aud,Subscription update
ch_0000453,Paid,2021-07-22 06:04:55,620.91,aud,Subscription update
ch_0000454,Paid,2021-07-22 10:21:40,206.45,aud,Subscription creation
ch_0000455,Paid,2021-07-22 11:25:31,199.77,aud,Subscription creation
ch_0000456,Paid,2021-07-23 10:50:48,208.43,aud,Subscription update
ch_0000457,Paid,2021-07-23 11:48:01,198.0,aud,Subscription update
ch_0000458,Paid,2021-07-24 12:30:46,197.04,aud,Subscription update
ch_0000459,Paid,2021-07-24 17:24:24,205.62,aud,Subscription creation
ch_0000460,Paid,2021-07-25 10:35:32,207.72,aud,Subscription update
ch_0000461,Paid,2021-07-27 20:37:20,201.63,aud,Subscription update
ch_0000462,Paid,2021-07-28 18:26:42,610.08,aud,Subscription creation
ch_0000463,Paid,2021-07-29 13:24:55,361.36,aud,Subscription update
ch_0000464,Paid,2021-07-30 18:29:47,197.06,aud,Subscription update
ch_0000465,Paid,2021-07-31 10:02:26,194.86,aud,Subscription update
ch_0000466,Paid,2021-07-31 11:56:23,197.51,aud,Subscription creation
ch_0000467,Paid,2021-07-31 12:05:22,196.23,aud,Subscription creation
ch_0000468,Paid,2021-08-01 06:49:32,196.42,aud,Subscription update
ch_0000469,Paid,2021-08-01 10:16:53,176.71,aud,IV League - Booking
ch_0000470,Paid,2021-08-02 19:49:18,349.11,aud,Subscription update
ch_0000471,Paid,2021-08-03 11:25:52,201.45,aud,Subscription update
ch_0000472,Paid,2021-08-03 16:12:59,345.89,aud,Subscription update
ch_0000473,Paid,2021-08-04 14:39:53,608.61,aud,Subscription update
ch_0000474,Paid,2021-08-04 16:32:42,344.03,aud,Subscription update
ch_0000475,Paid,2021-08-05 08:52:43,346.39,aud,Subscription update
ch_0000476,Paid,2021-08-05 13:37:33,611.45,aud,Subscription update
ch_0000477,Paid,2021-08-05 17:40:03,345.97,aud,Subscription update
ch_0000478,Paid,2021-08-06 06:17:12,614.88,aud,Subscription update
ch_0000479,Paid,2021-08-07 09:03:24,198.72,aud,Subscription update
ch_0000480,Paid,2021-08-07 09:22:03,201.98,aud,Subscription update
ch_0000481,Paid,2021-08-07 13:20:04,329.88,aud,Initial consultation
ch_0000482,Paid,2021-08-07 13:51:15,2319.12,aud,Invoice payment
ch_0000483,Paid,2021-08-07 18:36:24,337.63,aud,Subscription update
ch_0000484,Paid,2021-08-07 19:26:49,201.18,aud,Subscription update
ch_0000485,Paid,2021-08-08 08:06:39,649.95,aud,Longevity panel
ch_0000486,Paid,2021-08-08 09:15:44,343.01,aud,Subscription update
ch_0000487,Paid,2021-08-08 13:38:52,348.69,aud,IV League - Booking
ch_0000488,Paid,2021-08-08 14:48:07,592.41,aud,Subscription update
ch_0000489,Paid,2021-08-08 17:50:44,346.02,aud,Subscription update
ch_0000490,Paid,2021-08-10 08:05:15,198.25,aud,Subscription update
ch_0000491,Paid,2021-08-11 08:18:14,191.07,aud,Subscription update
ch_0000492,Paid,2021-08-12 13:19:19,346.27,aud,Subscription update
ch_0000493,Paid,2021-08-12 16:42:51,200.74,aud,Subscription creation
ch_0000494,Paid,2021-08-12 18:26:01,623.3,aud,Subscription update
ch_0000495,Paid,2021-08-12 18:48:48,195.03,aud,Subscription update
ch_0000496,Paid,2021-08-13 16:52:36,195.51,aud,Subscription update
ch_0000497,Paid,2021-08-13 20:41:27,348.91,aud,Subscription update
ch_0000498,Paid,2021-08-13 20:48:14,382.52,aud,Initial consultation
ch_0000499,Paid,2021-08-14 13:45:18,600.05,aud,Subscription update
ch_0000500,Paid,2021-08-15 07:02:31,338.18,aud,Subscription update
ch_0000501,Paid,2021-08-15 07:20:42,196.4,aud,Subscription update
ch_0000502,Paid,2021-08-15 12:39:44,204.19,aud,Subscription creation
ch_0000503,Paid,2021-08-15 13:11:50,349.81,aud,Subscription update
ch_0000504,Paid,2021-08-15 19:37:43,814.92,aud,Invoice payment
ch_0000505,Paid,2021-08-16 19:28:58,346.94,aud,Subscription update
ch_0000506,Paid,2021-08-18 07:09:43,196.11,aud,Subscription creation
ch_0000507,Paid,2021-08-18 10:24:39,2107.9,aud,Package initiation
ch_0000508,Paid,2021-08-18 18:54:26,203.31,aud,Subscription update
ch_0000509,Paid,2021-08-19 07:00:59,205.4,aud,IV League - Booking
ch_0000510,Paid,2021-08-19 19:58:47,198.48,aud,Subscription update
ch_0000511,Paid,2021-08-20 18:49:35,197.04,aud,Subscription creation
ch_0000512,Paid,2021-08-21 09:21:10,996.19,aud,Longevity panel
ch_0000513,Paid,2021-08-22 18:21:48,1668.78,aud,Package initiation
ch_0000514,Paid,2021-08-22 20:59:47,1663.17,aud,Package initiation
ch_0000515,Paid,2021-08-23 11:11:31,348.13,aud,Subscription update
ch_0000516,Paid,2021-08-24 06:47:51,303.33,aud,IV League - Booking
ch_0000517,Paid,2021-08-24 13:09:21,356.93,aud,Subscription update
ch_0000518,Paid,2021-08-25 15:06:29,353.07,aud,Subscription creation
ch_0000519,Paid,2021-08-25 18:33:06,200.61,aud,Subscription update
ch_0000520,Paid,2021-08-25 20:05:57,408.65,aud,Initial consultation
ch_0000521,Paid,2021-08-27 08:59:54,343.8,aud,Subscription update
ch_0000522,Paid,2021-08-28 07:59:18,196.75,aud,Subscription update
ch_0000523,Paid,2021-08-29 12:51:39,575.29,aud,Subscription update
ch_0000524,Paid,2021-08-29 12:53:34,198.32,aud,Subscription update
ch_0000525,Paid,2021-08-30 11:59:18,194.69,aud,Subscription update
ch_0000526,Paid,2021-08-31 09:58:05,202.56,aud,Subscription update
ch_0000527,Paid,2021-08-31 19:52:12,200.49,aud,Subscription update
ch_0000528,Paid,2021-09-01 07:30:43,195.54,aud,Subscription creation
ch_0000529,Paid,2021-09-02 10:28:20,198.0,aud,Subscription update
ch_0000530,Paid,2021-09-02 15:12:08,197.5,aud,Subscription creation
ch_0000531,Paid,2021-09-02 15:54:05,595.85,aud,Subscription update
ch_0000532,Paid,2021-09-02 18:36:20,587.34,aud,Subscription update
ch_0000533,Paid,2021-09-02 19:07:55,202.03,aud,Subscription update
ch_0000534,Paid,2021-09-03 08:10:38,203.03,aud,Subscription update
ch_0000535,Paid,2021-09-03 10:35:24,197.2,aud,Subscription creation
ch_0000536,Paid,2021-09-04 06:57:25,196.7,aud,Subscription update
ch_0000537,Paid,2021-09-04 12:52:22,351.72,aud,Subscription update
ch_0000538,Paid,2021-09-06 17:53:53,349.94,aud,Subscription update
ch_0000539,Paid,2021-09-07 15:05:15,177.63,aud,IV League - Booking
ch_0000540,Paid,2021-09-08 07:54:47,196.21,aud,Subscription update
ch_0000541,Paid,2021-09-08 08:44:43,1822.62,aud,Package initiation
ch_0000542,Paid,2021-09-08 13:41:27,590.81,aud,Subscription update
ch_0000543,Paid,2021-09-09 12:30:50,419.59,aud,Initial consultation
ch_0000544,Paid,2021-09-09 15:39:30,623.1,aud,Subscription update
ch_0000545,Paid,2021-09-09 15:46:39,242.12,aud,Initial consultation
ch_0000546,Paid,2021-09-09 16:08:04,201.78,aud,Subscription update
ch_0000547,Paid,2021-09-09 16:30:28,364.96,aud,Subscription update
ch_0000548,Paid,2021-09-10 12:52:03,349.85,aud,Subscription update
ch_0000549,Paid,2021-09-11 06:31:23,199.34,aud,Subscription update
ch_0000550,Paid,2021-09-11 18:04:30,193.89,aud,Subscription update
ch_0000551,Paid,2021-09-12 08:35:54,344.67,aud,Subscription update
ch_0000552,Paid,2021-09-12 08:56:14,198.95,aud,Subscription update
ch_0000553,Paid,2021-09-12 13:49:27,198.43,aud,Subscription creation
ch_0000554,Paid,2021-09-12 14:11:29,194.46,aud,Subscription update
ch_0000555,Paid,2021-09-12 17:40:37,196.07,aud,Subscription update
ch_0000556,Paid,2021-09-14 06:11:53,350.02,aud,Subscription update
ch_0000557,Paid,2021-09-15 17:32:06,771.01,aud,Package initiation
ch_0000558,Paid,2021-09-16 20:01:07,343.77,aud,Subscription update
ch_0000559,Paid,2021-09-17 08:11:17,612.49,aud,Subscription update
ch_0000560,Paid,2021-09-17 08:40:06,202.65,aud,Subscription update
ch_0000561,Paid,2021-09-18 11:25:29,203.2,aud,Subscription update
ch_0000562,Paid,2021-09-19 09:00:42,601.09,aud,Subscription update
ch_0000563,Paid,2021-09-19 11:19:42,197.74,aud,Subscription update
ch_0000564,Paid,2021-09-19 13:18:00,340.29,aud,Subscription update
ch_0000565,Paid,2021-09-20 06:49:16,203.38,aud,Subscription update
ch_0000566,Paid,2021-09-21 12:05:03,602.82,aud,Subscription update
ch_0000567,Paid,2021-09-21 15:32:27,356.06,aud,Subscription update
ch_0000568,Paid,2021-09-22 11:32:07,346.53,aud,Subscription update
ch_0000569,Paid,2021-09-22 16:51:54,201.31,aud,Subscription update
ch_0000570,Paid,2021-09-22 19:59:20,359.37,aud,Subscription update
ch_0000571,Paid,2021-09-24 12:14:37,183.59,aud,IV League - Booking
ch_0000572,Paid,2021-09-24 13:38:44,202.64,aud,Subscription update
ch_0000573,Paid,2021-09-25 16:20:46,198.26,aud,Subscription update
ch_0000574,Paid,2021-09-26 09:37:57,203.07,aud,Subscription update
ch_0000575,Paid,2021-09-26 16:37:53,186.42,aud,Subscription update
ch_0000576,Paid,2021-09-27 17:43:29,196.66,aud,Subscription update
ch_0000577,Paid,2021-09-27 19:17:40,201.09,aud,Subscription update
ch_0000578,Paid,2021-09-29 11:04:21,347.98,aud,Subscription update
ch_0000579,Paid,2021-09-29 15:11:24,203.99,aud,Subscription update
ch_0000580,Paid,2021-09-29 15:42:45,194.16,aud,Subscription update
ch_0000581,Paid,2021-09-29 16:05:20,325.56,aud,Initial consultation
ch_0000582,Paid,2021-09-29 16:17:15,581.81,aud,Subscription update
ch_0000583,Paid,2021-09-29 19:35:42,200.81,aud,Subscription update
ch_0000584,Paid,2021-09-30 15:55:26,587.04,aud,Subscription update
ch_0000585,Paid,2021-09-30 17:18:47,1972.43,aud,Package initiation
ch_0000586,Paid,2021-10-01 19:29:10,198.85,aud,Subscription update
ch_0000587,Paid,2021-10-02 08:39:51,191.04,aud,Subscription update
ch_0000588,Paid,2021-10-02 13:12:50,613.19,aud,Subscription update
ch_0000589,Paid,2021-10-02 16:59:34,199.06,aud,Subscription update
ch_0000590,Paid,2021-10-02 17:06:55,358.04,aud,Subscription update
ch_0000591,Paid,2021-10-03 11:36:55,199.44,aud,Subscription update
ch_0000592,Paid,2021-10-04 20:17:16,186.94,aud,Subscription creation
ch_0000593,Paid,2021-10-05 18:29:17,202.73,aud,Subscription update
ch_0000594,Paid,2021-10-06 13:03:28,345.78,aud,Subscription creation
ch_0000595,Paid,2021-10-07 13:48:03,372.91,aud,Initial consultation
ch_0000596,Paid,2021-10-07 19:07:18,349.97,aud,Subscription update
ch_0000597,Paid,2021-10-09 14:06:25,196.11,aud,Subscription update
ch_0000598,Paid,2021-10-10 07:44:49,197.14,aud,Subscription update
ch_0000599,Paid,2021-10-10 12:58:35,201.91,aud,Subscription update
ch_0000600,Paid,2021-10-10 18:10:19,338.35,aud,Subscription update
ch_0000601,Paid,2021-10-10 20:53:11,733.69,aud,Longevity panel
ch_0000602,Paid,2021-10-11 07:23:58,347.52,aud,Subscription creation
ch_0000603,Paid,2021-10-11 07:54:18,200.28,aud,Subscription update
ch_0000604,Paid,2021-10-11 07:56:04,350.28,aud,Subscription update
ch_0000605,Paid,2021-10-11 13:45:04,190.93,aud,IV League - Booking
ch_0000606,Paid,2021-10-12 15:27:36,3374.07,aud,Package initiation
ch_0000607,Paid,2021-10-12 17:03:01,339.39,aud,Subscription update
ch_0000608,Paid,2021-10-13 06:23:11,1647.71,aud,Invoice payment
ch_0000609,Paid,2021-10-13 15:04:43,196.84,aud,Subscription update
ch_0000610,Paid,2021-10-13 16:19:12,198.33,aud,Subscription update
ch_0000611,Paid,2021-10-14 15:34:44,201.81,aud,Subscription update
ch_0000612,Paid,2021-10-14 15:41:38,348.93,aud,IV League - Booking
ch_0000613,Paid,2021-10-15 10:28:58,201.59,aud,Subscription update
ch_0000614,Paid,2021-10-15 15:20:17,602.02,aud,Subscription update
ch_0000615,Paid,2021-10-15 19:17:51,196.26,aud,Subscription update
ch_0000616,Paid,2021-10-16 15:21:22,356.2,aud,Subscription update
ch_0000617,Paid,2021-10-16 18:46:39,199.28,aud,Subscription update
ch_0000618,Paid,2021-10-17 15:27:03,201.96,aud,Subscription update
ch_0000619,Paid,2021-10-17 20:12:38,198.52,aud,Subscription update
ch_0000620,Paid,2021-10-18 20:41:06,196.05,aud,Subscription update
ch_0000621,Paid,2021-10-19 09:10:41,207.23,aud,Subscription update
ch_0000622,Paid,2021-10-19 09:50:03,345.1,aud,Subscription update
ch_0000623,Paid,2021-10-19 18:53:49,202.3,aud,Subscription update
ch_0000624,Paid,2021-10-20 06:41:41,334.35,aud,Subscription update
ch_0000625,Paid,2021-10-20 13:11:11,351.02,aud,Subscription update
ch_0000626,Paid,2021-10-20 15:25:28,196.12,aud,Subscription update
ch_0000627,Paid,2021-10-22 06:07:38,360.97,aud,Subscription update
ch_0000628,Paid,2021-10-22 13:19:15,192.04,aud,Subscription update
ch_0000629,Paid,2021-10-24 07:04:29,196.24,aud,Subscription update
ch_0000630,Paid,2021-10-25 11:11:33,350.36,aud,Subscription creation
ch_0000631,Paid,2021-10-25 15:30:32,198.11,aud,Subscription creation
ch_0000632,Paid,2021-10-26 07:02:49,341.56,aud,Subscription update
ch_0000633,Paid,2021-10-26 07:20:52,598.37,aud,Subscription update
ch_0000634,Paid,2021-10-26 10:19:01,201.14,aud,Subscription update
ch_0000635,Paid,2021-10-26 10:59:09,262.21,aud,IV League - Booking
ch_0000636,Paid,2021-10-26 11:43:53,197.48,aud,Subscription creation
ch_0000637,Paid,2021-10-26 13:24:40,191.79,aud,Subscription update
ch_0000638,Paid,2021-10-27 07:51:25,198.57,aud,Subscription update
ch_0000639,Paid,2021-10-27 19:17:15,587.67,aud,Subscription update
ch_0000640,Paid,2021-10-28 13:57:38,197.92,aud,Subscription creation
ch_0000641,Paid,2021-10-29 07:00:36,193.91,aud,Subscription update
ch_0000642,Paid,2021-10-29 07:41:44,350.32,aud,Subscription update
ch_0000643,Paid,2021-10-29 10:36:51,198.03,aud,Subscription update
ch_0000644,Paid,2021-10-30 18:52:02,1993.58,aud,Package initiation
ch_0000645,Paid,2021-10-31 11:10:22,207.53,aud,Subscription update
ch_0000646,Paid,2021-10-31 14:55:51,337.43,aud,Subscription update
ch_0000647,Paid,2021-10-31 19:47:45,593.87,aud,Subscription update
ch_0000648,Paid,2021-11-01 08:13:27,343.02,aud,Subscription update
ch_0000649,Paid,2021-11-01 15:43:20,205.28,aud,Subscription update
ch_0000650,Paid,2021-11-01 19:26:25,208.44,aud,Subscription update
ch_0000651,Paid,2021-11-02 12:22:55,343.32,aud,Subscription update
ch_0000652,Paid,2021-11-02 13:35:01,196.86,aud,Subscription creation
ch_0000653,Paid,2021-11-02 14:03:28,202.64,aud,Subscription update
ch_0000654,Paid,2021-11-02 16:54:44,357.57,aud,Subscription update
ch_0000655,Paid,2021-11-02 17:48:28,337.5,aud,Subscription update
ch_0000656,Paid,2021-11-03 08:58:20,201.98,aud,Subscription update
ch_0000657,Paid,2021-11-03 13:16:44,195.68,aud,Subscription update
ch_0000658,Paid,2021-11-03 15:19:19,178.83,aud,IV League - Booking
ch_0000659,Paid,2021-11-03 17:26:33,200.29,aud,Subscription update
ch_0000660,Paid,2021-11-03 20:12:10,198.45,aud,Subscription update
ch_0000661,Paid,2021-11-03 20:16:38,202.94,aud,Subscription update
ch_0000662,Paid,2021-11-03 20:22:23,202.31,aud,Subscription update
ch_0000663,Paid,2021-11-03 20:35:53,200.13,aud,Subscription update
ch_0000664,Paid,2021-11-04 07:36:05,352.8,aud,Subscription creation
ch_0000665,Paid,2021-11-04 11:23:32,200.23,aud,Subscription update
ch_0000666,Paid,2021-11-04 11:37:33,351.85,aud,Subscription update
ch_0000667,Paid,2021-11-04 11:54:37,600.39,aud,Subscription update
ch_0000668,Paid,2021-11-05 11:22:45,204.45,aud,Subscription update
ch_0000669,Paid,2021-11-05 12:24:54,191.41,aud,Subscription update
ch_0000670,Failed,2021-11-05 16:27:21,349.0,aud,Subscription update
